UF;município;código IBGE;nome do fundo;CNPJ;nome do estabelecimento;código CNES;CNPJ;código da emenda parlamentar;valor por emenda;valor por parlamentar;valor;funcional programático;numero da proposta;numero da portaria;data
MG;Dom Joaquim;3122603;;;;;;;;;;;3732.;07/05/2024
MG;Dom Silvério;3122702;;;;;;;;;;;3732.;07/05/2024
MG;Dom Viçoso;3122801;;;;;;;;;;;3732.;07/05/2024
MG;Dores do Turvo;3123304;;;;;;;;;;;3732.;07/05/2024
MG;Engenheiro Caldas;3123700;;;;;;;;;;;3732.;07/05/2024
MG;Ervália;3124005;;;;;;;;;;;3732.;07/05/2024
MG;Esmeraldas;3124104;;;;;;;;;;;3732.;07/05/2024
MG;Espírito Santo do Dourado;3124401;;;;;;;;;;;3732.;07/05/2024
MG;Estiva;3124500;;;;;;;;;;;3732.;07/05/2024
MG;Extrema;3125101;;;;;;;;;;;3732.;07/05/2024
MG;Fama;3125200;;;;;;;;;;;3732.;07/05/2024
MG;Felício dos Santos;3125408;;;;;;;;;;;3732.;07/05/2024
MG;Ferros;3125903;;;;;;;;;;;3732.;07/05/2024
MG;Florestal;3126000;;;;;;;;;;;3732.;07/05/2024
MG;Formiga;3126109;;;;;;;;;;;3732.;07/05/2024
MG;Fortuna de Minas;3126406;;;;;;;;;;;3732.;07/05/2024
MG;Funilândia;3127206;;;;;;;;;;;3732.;07/05/2024
MG;Goianá;3127388;;;;;;;;;;;3732.;07/05/2024
MG;Gonçalves;3127404;;;;;;;;;;;3732.;07/05/2024
MG;Grupiara;3127909;;;;;;;;;;;3732.;07/05/2024
MG;Guaraciama;3128253;;;;;;;;;;;3732.;07/05/2024
MG;Guaranésia;3128303;;;;;;;;;;;3732.;07/05/2024
MG;Guidoval;3128808;;;;;;;;;;;3732.;07/05/2024
MG;Guimarânia;3128907;;;;;;;;;;;3732.;07/05/2024
MG;Iapu;3129301;;;;;;;;;;;3732.;07/05/2024
MG;Ibertioga;3129400;;;;;;;;;;;3732.;07/05/2024
MG;Igarapé;3130101;;;;;;;;;;;3732.;07/05/2024
MG;Ijaci;3130408;;;;;;;;;;;3732.;07/05/2024
MG;Ilicínea;3130507;;;;;;;;;;;3732.;07/05/2024
MG;Imbé de Minas;3130556;;;;;;;;;;;3732.;07/05/2024
MG;Iraí de Minas;3131604;;;;;;;;;;;3732.;07/05/2024
MG;Itabirito;3131901;;;;;;;;;;;3732.;07/05/2024
MG;Itaguara;3132206;;;;;;;;;;;3732.;07/05/2024
MG;Itambé do Mato Dentro;3132800;;;;;;;;;;;3732.;07/05/2024
MG;Itamogi;3132909;;;;;;;;;;;3732.;07/05/2024
MG;Itapeva;3133600;;;;;;;;;;;3732.;07/05/2024
MG;Itatiaiuçu;3133709;;;;;;;;;;;3732.;07/05/2024
MG;Itaúna;3133808;;;;;;;;;;;3732.;07/05/2024
MG;Itaverava;3133907;;;;;;;;;;;3732.;07/05/2024
MG;Itumirim;3134301;;;;;;;;;;;3732.;07/05/2024
MG;Itutinga;3134509;;;;;;;;;;;3732.;07/05/2024
MG;Japaraíba;3135308;;;;;;;;;;;3732.;07/05/2024
MG;Japonvar;3135357;;;;;;;;;;;3732.;07/05/2024
MG;Jeceaba;3135407;;;;;;;;;;;3732.;07/05/2024
MG;Jequeri;3135506;;;;;;;;;;;3732.;07/05/2024
MG;Jequitibá;3135704;;;;;;;;;;;3732.;07/05/2024
MG;Jesuânia;3135902;;;;;;;;;;;3732.;07/05/2024
MG;Juatuba;3136652;;;;;;;;;;;3732.;07/05/2024
MG;Juruaia;3136900;;;;;;;;;;;3732.;07/05/2024
MG;Juvenília;3136959;;;;;;;;;;;3732.;07/05/2024
MG;Lagoa Formosa;3137502;;;;;;;;;;;3732.;07/05/2024
MG;Lagoa Santa;3137601;;;;;;;;;;;3732.;07/05/2024
MG;Lajinha;3137700;;;;;;;;;;;3732.;07/05/2024
MG;Lassance;3138104;;;;;;;;;;;3732.;07/05/2024
MG;Lima Duarte;3138609;;;;;;;;;;;3732.;07/05/2024
MG;Limeira do Oeste;3138625;;;;;;;;;;;3732.;07/05/2024
MG;Luisburgo;3138674;;;;;;;;;;;3732.;07/05/2024
MG;Luminárias;3138708;;;;;;;;;;;3732.;07/05/2024
MG;Madre de Deus de Minas;3139102;;;;;;;;;;;3732.;07/05/2024
MG;Manga;3139300;;;;;;;;;;;3732.;07/05/2024
MG;Maria da Fé;3139904;;;;;;;;;;;3732.;07/05/2024
MG;Marilac;3140100;;;;;;;;;;;3732.;07/05/2024
MG;Mário Campos;3140159;;;;;;;;;;;3732.;07/05/2024
MG;Maripá de Minas;3140209;;;;;;;;;;;3732.;07/05/2024
MG;Marliéria;3140308;;;;;;;;;;;3732.;07/05/2024
MG;Marmelópolis;3140407;;;;;;;;;;;3732.;07/05/2024
MG;Martinho Campos;3140506;;;;;;;;;;;3732.;07/05/2024
MG;Mata Verde;3140555;;;;;;;;;;;3732.;07/05/2024
MG;Mateus Leme;3140704;;;;;;;;;;;3732.;07/05/2024
MG;Matutina;3141207;;;;;;;;;;;3732.;07/05/2024
MG;Medeiros;3141306;;;;;;;;;;;3732.;07/05/2024
MG;Mirabela;3142007;;;;;;;;;;;3732.;07/05/2024
MG;Moeda;3142304;;;;;;;;;;;3732.;07/05/2024
MG;Morada Nova de Minas;3143500;;;;;;;;;;;3732.;07/05/2024
MG;Morro do Pilar;3143708;;;;;;;;;;;3732.;07/05/2024
MG;Munhoz;3143807;;;;;;;;;;;3732.;07/05/2024
MG;Mutum;3144003;;;;;;;;;;;3732.;07/05/2024
MG;Muzambinho;3144102;;;;;;;;;;;3732.;07/05/2024
MG;Natalândia;3144375;;;;;;;;;;;3732.;07/05/2024
MG;Ninheira;3144656;;;;;;;;;;;3732.;07/05/2024
MG;Nova Belém;3144672;;;;;;;;;;;3732.;07/05/2024
MG;Nova Lima;3144805;;;;;;;;;;;3732.;07/05/2024
MG;Nova Módica;3144904;;;;;;;;;;;3732.;07/05/2024
MG;Nova União;3136603;;;;;;;;;;;3732.;07/05/2024
MG;Olaria;3145406;;;;;;;;;;;3732.;07/05/2024
MG;Oratórios;3145851;;;;;;;;;;;3732.;07/05/2024
MG;Orizânia;3145877;;;;;;;;;;;3732.;07/05/2024
MG;Palmópolis;3146750;;;;;;;;;;;3732.;07/05/2024
MG;Pará de Minas;3147105;;;;;;;;;;;3732.;07/05/2024
MG;Paraguaçu;3147204;;;;;;;;;;;3732.;07/05/2024
MG;Passa Tempo;3147709;;;;;;;;;;;3732.;07/05/2024
MG;Passa Vinte;3147808;;;;;;;;;;;3732.;07/05/2024
MG;Patos de Minas;3148004;;;;;;;;;;;3732.;07/05/2024
MG;Pedra Azul;3148707;;;;;;;;;;;3732.;07/05/2024
MG;Pedra Bonita;3148756;;;;;;;;;;;3732.;07/05/2024
MG;Pedra do Anta;3148806;;;;;;;;;;;3732.;07/05/2024
MG;Pedra do Indaiá;3148905;;;;;;;;;;;3732.;07/05/2024
MG;Pedra Dourada;3149002;;;;;;;;;;;3732.;07/05/2024
MG;Pedro Teixeira;3149408;;;;;;;;;;;3732.;07/05/2024
MG;Pequeri;3149507;;;;;;;;;;;3732.;07/05/2024
MG;Perdigão;3149705;;;;;;;;;;;3732.;07/05/2024
MG;Perdizes;3149804;;;;;;;;;;;3732.;07/05/2024
MG;Piau;3150109;;;;;;;;;;;3732.;07/05/2024
MG;Piedade do Rio Grande;3150307;;;;;;;;;;;3732.;07/05/2024
MG;Piracema;3150604;;;;;;;;;;;3732.;07/05/2024
MG;Piranguçu;3150901;;;;;;;;;;;3732.;07/05/2024
MG;Piranguinho;3151008;;;;;;;;;;;3732.;07/05/2024
MG;Pirapetinga;3151107;;;;;;;;;;;3732.;07/05/2024
MG;Piraúba;3151305;;;;;;;;;;;3732.;07/05/2024
MG;Piumhi;3151503;;;;;;;;;;;3732.;07/05/2024
MG;Pocrane;3151909;;;;;;;;;;;3732.;07/05/2024
MG;Pouso Alto;3152600;;;;;;;;;;;3732.;07/05/2024
MG;Prata;3152808;;;;;;;;;;;3732.;07/05/2024
MG;Presidente Kubitschek;3153301;;;;;;;;;;;3732.;07/05/2024
MG;Prudente de Morais;3153608;;;;;;;;;;;3732.;07/05/2024
MG;Recreio;3154101;;;;;;;;;;;3732.;07/05/2024
MG;Reduto;3154150;;;;;;;;;;;3732.;07/05/2024
MG;Ribeirão Vermelho;3154705;;;;;;;;;;;3732.;07/05/2024
MG;Rio Espera;3155207;;;;;;;;;;;3732.;07/05/2024
MG;Rio Paranaíba;3155504;;;;;;;;;;;3732.;07/05/2024
MG;Rio Piracicaba;3155702;;;;;;;;;;;3732.;07/05/2024
MG;Rio Vermelho;3156007;;;;;;;;;;;3732.;07/05/2024
MG;Ritápolis;3156106;;;;;;;;;;;3732.;07/05/2024
MG;Rodeiro;3156304;;;;;;;;;;;3732.;07/05/2024
MG;Rosário da Limeira;3156452;;;;;;;;;;;3732.;07/05/2024
MG;Rubelita;3156502;;;;;;;;;;;3732.;07/05/2024
MG;Rubim;3156601;;;;;;;;;;;3732.;07/05/2024
MG;Sacramento;3156908;;;;;;;;;;;3732.;07/05/2024
MG;Santa Bárbara do Leste;3157252;;;;;;;;;;;3732.;07/05/2024
MG;Santa Juliana;3157708;;;;;;;;;;;3732.;07/05/2024
MG;Santa Margarida;3157906;;;;;;;;;;;3732.;07/05/2024
MG;Santa Rita do Itueto;3159506;;;;;;;;;;;3732.;07/05/2024
MG;Santa Rosa da Serra;3159704;;;;;;;;;;;3732.;07/05/2024
MG;Santa Vitória;3159803;;;;;;;;;;;3732.;07/05/2024
MG;Santana do Manhuaçu;3158904;;;;;;;;;;;3732.;07/05/2024
MG;Santana do Paraíso;3158953;;;;;;;;;;;3732.;07/05/2024
MG;Santana do Riacho;3159001;;;;;;;;;;;3732.;07/05/2024
MG;Santo Antônio do Aventureiro;3160009;;;;;;;;;;;3732.;07/05/2024
MG;Santo Antônio do Grama;3160108;;;;;;;;;;;3732.;07/05/2024
MG;Santo Antônio do Itambé;3160207;;;;;;;;;;;3732.;07/05/2024
MG;Santo Antônio do Rio Abaixo;3160504;;;;;;;;;;;3732.;07/05/2024
MG;São Brás do Suaçuí;3160900;;;;;;;;;;;3732.;07/05/2024
MG;São Domingos do Prata;3161007;;;;;;;;;;;3732.;07/05/2024
MG;São Francisco do Glória;3161403;;;;;;;;;;;3732.;07/05/2024
MG;São Gonçalo do Rio Abaixo;3161908;;;;;;;;;;;3732.;07/05/2024
MG;São Gotardo;3162104;;;;;;;;;;;3732.;07/05/2024
MG;São João Batista do Glória;3162203;;;;;;;;;;;3732.;07/05/2024
MG;São João da Mata;3162302;;;;;;;;;;;3732.;07/05/2024
MG;São João do Paraíso;3162708;;;;;;;;;;;3732.;07/05/2024
MG;São Joaquim de Bicas;3162922;;;;;;;;;;;3732.;07/05/2024
MG;São José da Barra;3162948;;;;;;;;;;;3732.;07/05/2024
MG;São José da Lapa;3162955;;;;;;;;;;;3732.;07/05/2024
MG;São José do Goiabal;3163409;;;;;;;;;;;3732.;07/05/2024
MG;São Pedro da União;3163904;;;;;;;;;;;3732.;07/05/2024
MG;São Roque de Minas;3164308;;;;;;;;;;;3732.;07/05/2024
MG;São Sebastião da Bela Vista;3164407;;;;;;;;;;;3732.;07/05/2024
MG;São Sebastião da Vargem Alegre;3164431;;;;;;;;;;;3732.;07/05/2024
MG;São Sebastião do Maranhão;3164506;;;;;;;;;;;3732.;07/05/2024
MG;São Sebastião do Oeste;3164605;;;;;;;;;;;3732.;07/05/2024
MG;São Sebastião do Rio Verde;3164902;;;;;;;;;;;3732.;07/05/2024
MG;São Tiago;3165008;;;;;;;;;;;3732.;07/05/2024
MG;Sarzedo;3165537;;;;;;;;;;;3732.;07/05/2024
MG;Senador Amaral;3165578;;;;;;;;;;;3732.;07/05/2024
MG;Senador Cortes;3165602;;;;;;;;;;;3732.;07/05/2024
MG;Senador José Bento;3165800;;;;;;;;;;;3732.;07/05/2024
MG;Sericita;3166303;;;;;;;;;;;3732.;07/05/2024
MG;Serra da Saudade;3166600;;;;;;;;;;;3732.;07/05/2024
MG;Serra do Salitre;3166808;;;;;;;;;;;3732.;07/05/2024
MG;Serranos;3167004;;;;;;;;;;;3732.;07/05/2024
MG;Serro;3167103;;;;;;;;;;;3732.;07/05/2024
MG;Silveirânia;3167301;;;;;;;;;;;3732.;07/05/2024
MG;Simão Pereira;3167509;;;;;;;;;;;3732.;07/05/2024
MG;Tabuleiro;3167905;;;;;;;;;;;3732.;07/05/2024
MG;Taparuba;3168051;;;;;;;;;;;3732.;07/05/2024
MG;Taquaraçu de Minas;3168309;;;;;;;;;;;3732.;07/05/2024
MG;Tarumirim;3168408;;;;;;;;;;;3732.;07/05/2024
MG;Teixeiras;3168507;;;;;;;;;;;3732.;07/05/2024
MG;Tiros;3168903;;;;;;;;;;;3732.;07/05/2024
MG;Toledo;3169109;;;;;;;;;;;3732.;07/05/2024
MG;Tombos;3169208;;;;;;;;;;;3732.;07/05/2024
MG;Tupaciguara;3169604;;;;;;;;;;;3732.;07/05/2024
MG;Ubaporanga;3170057;;;;;;;;;;;3732.;07/05/2024
MG;Uberlândia;3170206;;;;;;;;;;;3732.;07/05/2024
MG;Umburatiba;3170305;;;;;;;;;;;3732.;07/05/2024
MG;Unaí;3170404;;;;;;;;;;;3732.;07/05/2024
MG;Uruana de Minas;3170479;;;;;;;;;;;3732.;07/05/2024
MG;Urucânia;3170503;;;;;;;;;;;3732.;07/05/2024
MG;Urucuia;3170529;;;;;;;;;;;3732.;07/05/2024
MG;Vargem Bonita;3170602;;;;;;;;;;;3732.;07/05/2024
MG;Vermelho Novo;3171154;;;;;;;;;;;3732.;07/05/2024
MG;Vieiras;3171402;;;;;;;;;;;3732.;07/05/2024
MG;Virgínia;3171709;;;;;;;;;;;3732.;07/05/2024
MS;Água Clara;5000203;;;;;;;;;;;3732.;07/05/2024
MS;Antônio João;5000906;;;;;;;;;;;3732.;07/05/2024
MS;Aparecida do Taboado;5001003;;;;;;;;;;;3732.;07/05/2024
MS;Bandeirantes;5001508;;;;;;;;;;;3732.;07/05/2024
MS;Bodoquena;5002159;;;;;;;;;;;3732.;07/05/2024
MS;Bonito;5002209;;;;;;;;;;;3732.;07/05/2024
MS;Chapadão do Sul;5002951;;;;;;;;;;;3732.;07/05/2024
MS;Costa Rica;5003256;;;;;;;;;;;3732.;07/05/2024
MS;Deodápolis;5003454;;;;;;;;;;;3732.;07/05/2024
MS;Dourados;5003702;;;;;;;;;;;3732.;07/05/2024
MS;Fátima do Sul;5003801;;;;;;;;;;;3732.;07/05/2024
MS;Figueirão;5003900;;;;;;;;;;;3732.;07/05/2024
MS;Glória de Dourados;5004007;;;;;;;;;;;3732.;07/05/2024
MS;Guia Lopes da Laguna;5004106;;;;;;;;;;;3732.;07/05/2024
MS;Inocência;5004403;;;;;;;;;;;3732.;07/05/2024
MS;Ivinhema;5004700;;;;;;;;;;;3732.;07/05/2024
MS;Mundo Novo;5005681;;;;;;;;;;;3732.;07/05/2024
MS;Novo Horizonte do Sul;5006259;;;;;;;;;;;3732.;07/05/2024
MS;Rio Negro;5007307;;;;;;;;;;;3732.;07/05/2024
MS;Rochedo;5007505;;;;;;;;;;;3732.;07/05/2024
MS;São Gabriel do Oeste;5007695;;;;;;;;;;;3732.;07/05/2024
MS;Selvíria;5007802;;;;;;;;;;;3732.;07/05/2024
MS;Sete Quedas;5007703;;;;;;;;;;;3732.;07/05/2024
MS;Taquarussu;5007976;;;;;;;;;;;3732.;07/05/2024
MS;Três Lagoas;5008305;;;;;;;;;;;3732.;07/05/2024
MS;Vicentina;5008404;;;;;;;;;;;3732.;07/05/2024
MT;Água Boa;5100201;;;;;;;;;;;3732.;07/05/2024
MT;Alta Floresta;5100250;;;;;;;;;;;3732.;07/05/2024
MT;Alto Garças;5100409;;;;;;;;;;;3732.;07/05/2024
MT;Araguaiana;5101001;;;;;;;;;;;3732.;07/05/2024
MT;Araguainha;5101209;;;;;;;;;;;3732.;07/05/2024
MT;Arenápolis;5101308;;;;;;;;;;;3732.;07/05/2024
MT;Aripuanã;5101407;;;;;;;;;;;3732.;07/05/2024
MT;Barra do Garças;5101803;;;;;;;;;;;3732.;07/05/2024
MT;Bom Jesus do Araguaia;5101852;;;;;;;;;;;3732.;07/05/2024
MT;Campo Novo do Parecis;5102637;;;;;;;;;;;3732.;07/05/2024
MT;Campo Verde;5102678;;;;;;;;;;;3732.;07/05/2024
MT;Campos de Júlio;5102686;;;;;;;;;;;3732.;07/05/2024
MT;Canarana;5102702;;;;;;;;;;;3732.;07/05/2024
MT;Carlinda;5102793;;;;;;;;;;;3732.;07/05/2024
MT;Cocalinho;5103106;;;;;;;;;;;3732.;07/05/2024
MT;Confresa;5103353;;;;;;;;;;;3732.;07/05/2024
MT;Cuiabá;5103403;;;;;;;;;;;3732.;07/05/2024
MT;Gaúcha do Norte;5103858;;;;;;;;;;;3732.;07/05/2024
MT;General Carneiro;5103908;;;;;;;;;;;3732.;07/05/2024
MT;Itanhangá;5104542;;;;;;;;;;;3732.;07/05/2024
MT;Itaúba;5104559;;;;;;;;;;;3732.;07/05/2024
MT;Jaciara;5104807;;;;;;;;;;;3732.;07/05/2024
MT;Juína;5105150;;;;;;;;;;;3732.;07/05/2024
MT;Juscimeira;5105200;;;;;;;;;;;3732.;07/05/2024
MT;Lucas do Rio Verde;5105259;;;;;;;;;;;3732.;07/05/2024
MT;Luciara;5105309;;;;;;;;;;;3732.;07/05/2024
MT;Marcelândia;5105580;;;;;;;;;;;3732.;07/05/2024
MT;Matupá;5105606;;;;;;;;;;;3732.;07/05/2024
MT;Nobres;5105903;;;;;;;;;;;3732.;07/05/2024
MT;Nortelândia;5106000;;;;;;;;;;;3732.;07/05/2024
MT;Nova Brasilândia;5106208;;;;;;;;;;;3732.;07/05/2024
MT;Nova Guarita;5108808;;;;;;;;;;;3732.;07/05/2024
MT;Nova Marilândia;5108857;;;;;;;;;;;3732.;07/05/2024
MT;Nova Mutum;5106224;;;;;;;;;;;3732.;07/05/2024
MT;Nova Nazaré;5106174;;;;;;;;;;;3732.;07/05/2024
MT;Nova Santa Helena;5106190;;;;;;;;;;;3732.;07/05/2024
MT;Nova Xavantina;5106257;;;;;;;;;;;3732.;07/05/2024
MT;Novo São Joaquim;5106281;;;;;;;;;;;3732.;07/05/2024
MT;Paranaíta;5106299;;;;;;;;;;;3732.;07/05/2024
MT;Paranatinga;5106307;;;;;;;;;;;3732.;07/05/2024
MT;Pedra Preta;5106372;;;;;;;;;;;3732.;07/05/2024
MT;Planalto da Serra;5106455;;;;;;;;;;;3732.;07/05/2024
MT;Ponte Branca;5106703;;;;;;;;;;;3732.;07/05/2024
MT;Pontes e Lacerda;5106752;;;;;;;;;;;3732.;07/05/2024
MT;Porto dos Gaúchos;5106802;;;;;;;;;;;3732.;07/05/2024
MT;Porto Estrela;5106851;;;;;;;;;;;3732.;07/05/2024
MT;Poxoréu;5107008;;;;;;;;;;;3732.;07/05/2024
MT;Primavera do Leste;5107040;;;;;;;;;;;3732.;07/05/2024
MT;Querência;5107065;;;;;;;;;;;3732.;07/05/2024
MT;Ribeirãozinho;5107198;;;;;;;;;;;3732.;07/05/2024
MT;Rondonópolis;5107602;;;;;;;;;;;3732.;07/05/2024
MT;Salto do Céu;5107750;;;;;;;;;;;3732.;07/05/2024
MT;Santa Carmem;5107248;;;;;;;;;;;3732.;07/05/2024
MT;São Félix do Araguaia;5107859;;;;;;;;;;;3732.;07/05/2024
MT;São José do Xingu;5107354;;;;;;;;;;;3732.;07/05/2024
MT;Sapezal;5107875;;;;;;;;;;;3732.;07/05/2024
MT;Serra Nova Dourada;5107883;;;;;;;;;;;3732.;07/05/2024
MT;Sinop;5107909;;;;;;;;;;;3732.;07/05/2024
MT;Sorriso;5107925;;;;;;;;;;;3732.;07/05/2024
MT;Tabaporã;5107941;;;;;;;;;;;3732.;07/05/2024
MT;Terra Nova do Norte;5108055;;;;;;;;;;;3732.;07/05/2024
MT;Torixoréu;5108204;;;;;;;;;;;3732.;07/05/2024
MT;União do Sul;5108303;;;;;;;;;;;3732.;07/05/2024
MT;Várzea Grande;5108402;;;;;;;;;;;3732.;07/05/2024
MT;Vera;5108501;;;;;;;;;;;3732.;07/05/2024
MT;Vila Bela da Santíssima Trindade;5105507;;;;;;;;;;;3732.;07/05/2024
PA;Acará;1500206;;;;;;;;;;;3732.;07/05/2024
PA;Alenquer;1500404;;;;;;;;;;;3732.;07/05/2024
PA;Almeirim;1500503;;;;;;;;;;;3732.;07/05/2024
PA;Altamira;1500602;;;;;;;;;;;3732.;07/05/2024
PA;Anapu;1500859;;;;;;;;;;;3732.;07/05/2024
PA;Aveiro;1501006;;;;;;;;;;;3732.;07/05/2024
PA;Baião;1501204;;;;;;;;;;;3732.;07/05/2024
PA;Bannach;1501253;;;;;;;;;;;3732.;07/05/2024
PA;Belterra;1501451;;;;;;;;;;;3732.;07/05/2024
PA;Bom Jesus do Tocantins;1501576;;;;;;;;;;;3732.;07/05/2024
PA;Brasil Novo;1501725;;;;;;;;;;;3732.;07/05/2024
PA;Breves;1501808;;;;;;;;;;;3732.;07/05/2024
PA;Canaã dos Carajás;1502152;;;;;;;;;;;3732.;07/05/2024
PA;Capanema;1502202;;;;;;;;;;;3732.;07/05/2024
PA;Capitão Poço;1502301;;;;;;;;;;;3732.;07/05/2024
PA;Colares;1502608;;;;;;;;;;;3732.;07/05/2024
PA;Curionópolis;1502772;;;;;;;;;;;3732.;07/05/2024
PA;Curuçá;1502905;;;;;;;;;;;3732.;07/05/2024
PA;Faro;1503002;;;;;;;;;;;3732.;07/05/2024
PA;Igarapé-Miri;1503309;;;;;;;;;;;3732.;07/05/2024
PA;Itaituba;1503606;;;;;;;;;;;3732.;07/05/2024
PA;Jacareacanga;1503754;;;;;;;;;;;3732.;07/05/2024
PA;Mãe do Rio;1504059;;;;;;;;;;;3732.;07/05/2024
PA;Mojuí dos Campos;1504752;;;;;;;;;;;3732.;07/05/2024
PA;Monte Alegre;1504802;;;;;;;;;;;3732.;07/05/2024
PA;Muaná;1504901;;;;;;;;;;;3732.;07/05/2024
PA;Novo Progresso;1505031;;;;;;;;;;;3732.;07/05/2024
PA;Oeiras do Pará;1505205;;;;;;;;;;;3732.;07/05/2024
PA;Parauapebas;1505536;;;;;;;;;;;3732.;07/05/2024
PA;Pau D'Arco;1505551;;;;;;;;;;;3732.;07/05/2024
PA;Peixe-Boi;1505601;;;;;;;;;;;3732.;07/05/2024
PA;Prainha;1506005;;;;;;;;;;;3732.;07/05/2024
PA;Rio Maria;1506161;;;;;;;;;;;3732.;07/05/2024
PA;Salinópolis;1506203;;;;;;;;;;;3732.;07/05/2024
PA;Santa Izabel do Pará;1506500;;;;;;;;;;;3732.;07/05/2024
PA;Santa Luzia do Pará;1506559;;;;;;;;;;;3732.;07/05/2024
PA;Santarém;1506807;;;;;;;;;;;3732.;07/05/2024
PA;Senador José Porfírio;1507805;;;;;;;;;;;3732.;07/05/2024
PA;Tomé-Açu;1508001;;;;;;;;;;;3732.;07/05/2024
PA;Vitória do Xingu;1508357;;;;;;;;;;;3732.;07/05/2024
PA;Xinguara;1508407;;;;;;;;;;;3732.;07/05/2024
PB;Alagoa Nova;2500403;;;;;;;;;;;3732.;07/05/2024
PB;Alcantil;2500536;;;;;;;;;;;3732.;07/05/2024
PB;Algodão de Jandaíra;2500577;;;;;;;;;;;3732.;07/05/2024
PB;Alhandra;2500601;;;;;;;;;;;3732.;07/05/2024
PB;Areia;2501104;;;;;;;;;;;3732.;07/05/2024
PB;Areial;2501203;;;;;;;;;;;3732.;07/05/2024
PB;Assunção;2501351;;;;;;;;;;;3732.;07/05/2024
PB;Baía da Traição;2501401;;;;;;;;;;;3732.;07/05/2024
PB;Bananeiras;2501500;;;;;;;;;;;3732.;07/05/2024
PB;Cajazeiras;2503704;;;;;;;;;;;3732.;07/05/2024
PB;Camalaú;2503902;;;;;;;;;;;3732.;07/05/2024
PB;Campina Grande;2504009;;;;;;;;;;;3732.;07/05/2024
PB;Capim;2504033;;;;;;;;;;;3732.;07/05/2024
PB;Caturité;2504355;;;;;;;;;;;3732.;07/05/2024
PB;Conde;2504603;;;;;;;;;;;3732.;07/05/2024
PB;Congo;2504702;;;;;;;;;;;3732.;07/05/2024
PB;Curral de Cima;2505279;;;;;;;;;;;3732.;07/05/2024
PB;Dona Inês;2505709;;;;;;;;;;;3732.;07/05/2024
PB;Jacaraú;2507309;;;;;;;;;;;3732.;07/05/2024
PB;João Pessoa;2507507;;;;;;;;;;;3732.;07/05/2024
PB;Lagoa de Dentro;2508208;;;;;;;;;;;3732.;07/05/2024
PB;Lagoa Seca;2508307;;;;;;;;;;;3732.;07/05/2024
PB;Lastro;2508406;;;;;;;;;;;3732.;07/05/2024
PB;Logradouro;2508554;;;;;;;;;;;3732.;07/05/2024
PB;Malta;2508802;;;;;;;;;;;3732.;07/05/2024
PB;Marcação;2509057;;;;;;;;;;;3732.;07/05/2024
PB;Marizópolis;2509156;;;;;;;;;;;3732.;07/05/2024
PB;Massaranduba;2509206;;;;;;;;;;;3732.;07/05/2024
PB;Matinhas;2509339;;;;;;;;;;;3732.;07/05/2024
PB;Mogeiro;2509404;;;;;;;;;;;3732.;07/05/2024
PB;Montadas;2509503;;;;;;;;;;;3732.;07/05/2024
PB;Passagem;2510709;;;;;;;;;;;3732.;07/05/2024
PB;Pedras de Fogo;2511202;;;;;;;;;;;3732.;07/05/2024
PB;Piancó;2511301;;;;;;;;;;;3732.;07/05/2024
PB;Pilar;2511509;;;;;;;;;;;3732.;07/05/2024
PB;Pilões;2511608;;;;;;;;;;;3732.;07/05/2024
PB;Pilõezinhos;2511707;;;;;;;;;;;3732.;07/05/2024
PB;Puxinanã;2512408;;;;;;;;;;;3732.;07/05/2024
PB;Queimadas;2512507;;;;;;;;;;;3732.;07/05/2024
PB;Riachão do Bacamarte;2512754;;;;;;;;;;;3732.;07/05/2024
PB;Riachão do Poço;2512762;;;;;;;;;;;3732.;07/05/2024
PB;Rio Tinto;2512903;;;;;;;;;;;3732.;07/05/2024
PB;Santa Cecília;2513158;;;;;;;;;;;3732.;07/05/2024
PB;Santa Helena;2513307;;;;;;;;;;;3732.;07/05/2024
PB;Santa Rita;2513703;;;;;;;;;;;3732.;07/05/2024
PB;Santo André;2513851;;;;;;;;;;;3732.;07/05/2024
PB;São João do Cariri;2514008;;;;;;;;;;;3732.;07/05/2024
PB;Serra Grande;2515708;;;;;;;;;;;3732.;07/05/2024
PB;Sobrado;2515971;;;;;;;;;;;3732.;07/05/2024
PB;Solânea;2516003;;;;;;;;;;;3732.;07/05/2024
PB;Sumé;2516300;;;;;;;;;;;3732.;07/05/2024
PB;Triunfo;2516805;;;;;;;;;;;3732.;07/05/2024
PE;Afogados da Ingazeira;2600104;;;;;;;;;;;3732.;07/05/2024
PE;Arcoverde;2601201;;;;;;;;;;;3732.;07/05/2024
PE;Belo Jardim;2601706;;;;;;;;;;;3732.;07/05/2024
PE;Bezerros;2601904;;;;;;;;;;;3732.;07/05/2024
PE;Brejão;2602407;;;;;;;;;;;3732.;07/05/2024
PE;Brejinho;2602506;;;;;;;;;;;3732.;07/05/2024
PE;Calçado;2603306;;;;;;;;;;;3732.;07/05/2024
PE;Caruaru;2604106;;;;;;;;;;;3732.;07/05/2024
PE;Cumaru;2604908;;;;;;;;;;;3732.;07/05/2024
PE;Exu;2605301;;;;;;;;;;;3732.;07/05/2024
PE;Fernando de Noronha;2605459;;;;;;;;;;;3732.;07/05/2024
PE;Ferreiros;2605509;;;;;;;;;;;3732.;07/05/2024
PE;Garanhuns;2606002;;;;;;;;;;;3732.;07/05/2024
